(14,12)	(10,11,55.85);(10,12,69.27);(15,2,99.01);	(11,14,161.83);(12,14,36.47);(13,7,80.88);(14,8,125.72);(14,9,96.63);(14,10,61.99);(14,11,32.3);(15,5,143.15);(15,13,62.41);(15,14,43.74);(18,5,64.83);(18,8,82.94);(18,9,78.86);(18,10,71.58);(18,11,118.46);	(10,11,55.85);(12,14,36.47);(13,7,80.88);(15,13,62.41);(15,14,43.74);	(10,12,69.27);(11,14,161.83);(14,8,125.72);(14,9,96.63);(14,10,61.99);(14,11,32.3);(15,2,99.01);(15,5,143.15);(18,5,64.83);(18,8,82.94);(18,9,78.86);(18,10,71.58);(18,11,118.46);
(15,1)		(11,14,46.69);(18,11,63.49);	(18,11,63.49);	(11,14,46.69);
(15,2)	(10,12,30.29);(11,12,22.84);	(10,11,154.62);(12,11,149.84);(12,14,123.56);(13,7,165.16);(14,9,53.59);(14,10,59.93);(14,11,78.05);(14,12,99.01);(15,3,39.26);(15,5,67.61);(15,13,153.77);(15,14,141.52);(18,5,117.59);(18,9,89.8);(18,11,46.67);(18,12,38.27);(18,13,25.68);	(10,11,154.62);(10,12,30.29);(12,11,149.84);(12,14,123.56);(13,7,165.16);(14,9,53.59);(14,10,59.93);(14,11,78.05);(14,12,99.01);(15,3,39.26);(15,13,153.77);(15,14,141.52);(18,5,117.59);(18,9,89.8);	(11,12,22.84);(15,5,67.61);(18,11,46.67);(18,12,38.27);(18,13,25.68);
(15,3)	(10,12,17.09);(11,12,61.69);(15,2,39.26);(18,13,60.28);	(12,11,113.4);(12,14,84.56);(14,10,27.46);(14,11,38.83);(15,13,114.79);(15,14,103.29);(18,5,81.41);(18,9,61.55);(18,11,60.04);(18,12,68.84);	(12,11,113.4);(12,14,84.56);(14,10,27.46);(14,11,38.83);(15,13,114.79);(15,14,103.29);(18,5,81.41);(18,9,61.55);	(10,12,17.09);(11,12,61.69);(15,2,39.26);(18,11,60.04);(18,12,68.84);(18,13,60.28);
(15,4)	(11,13,23.84);			(11,13,23.84);
(15,5)	(10,11,196.67);(10,12,88.96);(11,12,66.63);(11,14,28.9);(12,14,153.8);(14,12,143.15);(15,2,67.61);(15,14,178.43);(18,11,25.22);(18,12,36.36);	(12,11,158.37);(12,13,170.05);(13,7,185.17);(14,0,89.84);(15,6,72.45);(15,7,111.11);(18,5,129.24);(18,9,90.12);	(10,11,196.67);(10,12,88.96);(11,12,66.63);(12,11,158.37);(12,13,170.05);(12,14,153.8);(13,7,185.17);(14,12,143.15);(15,2,67.61);(15,14,178.43);(18,5,129.24);(18,9,90.12);(18,11,25.22);(18,12,36.36);	(11,14,28.9);(14,0,89.84);(15,6,72.45);(15,7,111.11);
(15,6)	(11,14,74.77);(14,5,21.3);(14,6,34.65);(14,7,49.84);(14,8,80.38);(15,5,72.45);	(14,0,25.75);(14,1,29.69);(14,2,57.63);(15,7,42.67);	(11,14,74.77);(14,0,25.75);(14,1,29.69);(14,2,57.63);(14,6,34.65);(14,7,49.84);(14,8,80.38);(15,5,72.45);	(14,5,21.3);(15,7,42.67);
(15,7)	(10,10,95.44);(11,14,116.21);(13,12,96.67);(13,13,84.65);(14,1,49.03);(14,2,75.04);(14,5,62.91);(14,6,74.43);(15,5,111.11);(15,6,42.67);	(9,10,29.35);(13,2,133.87);(15,9,105.99);	(9,10,29.35);(10,10,95.44);(11,14,116.21);(13,2,133.87);(13,12,96.67);(13,13,84.65);(14,1,49.03);(14,2,75.04);(14,5,62.91);(14,6,74.43);(15,5,111.11);(15,6,42.67);(15,9,105.99);	
(15,8)	(13,1,34.47);(13,2,90.43);	(6,3,380.39);(7,3,343.34);(7,4,354.74);(7,5,361.59);(8,3,299.02);(8,4,307.75);(8,5,318.4);(18,0,373.06);(18,1,359.19);(18,2,325.55);(18,3,331.29);(18,4,337.66);	(6,3,380.39);(7,3,343.34);(7,4,354.74);(7,5,361.59);(8,3,299.02);(8,4,307.75);(8,5,318.4);(13,1,34.47);(13,2,90.43);(18,0,373.06);(18,1,359.19);(18,2,325.55);(18,3,331.29);(18,4,337.66);	
(15,9)	(10,10,13.66);(10,13,82.23);(10,14,105.77);(12,11,125.17);(12,13,134.92);(13,4,89.67);(13,5,97.02);(13,6,122.8);(13,12,54.75);(13,13,35.49);(13,14,29.15);(14,0,94.28);(14,1,84.11);(14,2,70.73);(14,3,34.8);(15,7,105.99);(15,11,76.69);(18,6,156.31);	(6,3,335.13);(7,3,296.47);(7,4,304.56);(7,5,309.02);(8,3,250.82);(8,4,256.3);(8,5,264.17);(8,6,274.09);(8,7,285.87);(13,1,30.32);(13,2,28.02);(17,6,259.33);(18,0,323.71);(18,1,313.21);(18,2,278.82);(18,3,280.69);(18,4,284.23);	(6,3,335.13);(7,3,296.47);(7,4,304.56);(7,5,309.02);(8,3,250.82);(8,4,256.3);(8,5,264.17);(8,6,274.09);(8,7,285.87);(10,13,82.23);(10,14,105.77);(12,11,125.17);(12,13,134.92);(13,2,28.02);(13,4,89.67);(13,5,97.02);(13,6,122.8);(13,14,29.15);(15,11,76.69);(17,6,259.33);(18,0,323.71);(18,1,313.21);(18,2,278.82);(18,3,280.69);(18,4,284.23);(18,6,156.31);	(10,10,13.66);(13,1,30.32);(13,12,54.75);(13,13,35.49);(14,0,94.28);(14,1,84.11);(14,2,70.73);(14,3,34.8);(15,7,105.99);
(15,10)	(10,14,56.84);(12,11,77.77);(12,13,88.94);(13,4,38.89);(13,6,80.02);	(6,3,349.13);(7,3,309.69);(7,4,313.43);(7,5,314.46);(8,3,264.21);(8,4,265.04);(8,5,268.12);(8,6,273.41);(8,7,280.84);(9,7,194.35);(10,13,48.12);(11,3,101.51);(11,4,155.88);(11,7,152.39);(12,4,118.49);(12,5,84.12);(15,15,126.46);(15,16,86.67);(16,6,233.26);(16,7,235.97);(16,9,170.06);(17,6,254.82);(17,7,261.09);(18,0,333.2);(18,1,326.89);(18,2,292.87);(18,3,289.78);(18,4,288.96);	(6,3,349.13);(7,3,309.69);(7,4,313.43);(7,5,314.46);(8,3,264.21);(8,4,265.04);(8,5,268.12);(8,6,273.41);(8,7,280.84);(9,7,194.35);(10,13,48.12);(10,14,56.84);(11,3,101.51);(11,4,155.88);(11,7,152.39);(12,4,118.49);(12,5,84.12);(12,11,77.77);(12,13,88.94);(13,4,38.89);(13,6,80.02);(15,15,126.46);(15,16,86.67);(16,6,233.26);(16,7,235.97);(16,9,170.06);(17,6,254.82);(17,7,261.09);(18,0,333.2);(18,1,326.89);(18,2,292.87);(18,3,289.78);(18,4,288.96);	
(15,11)	(10,14,67.57);(12,11,86.62);(12,13,98.67);(13,11,24.89);(18,5,64.09);	(6,3,377.29);(7,3,338.49);(7,4,342.43);(7,5,343.83);(8,3,294.33);(8,4,295.28);(8,5,297.94);(8,6,302.5);(8,7,309.03);(9,7,221.35);(9,8,241.25);(9,9,246.68);(10,6,204.26);(10,9,242.17);(10,13,75.62);(11,3,133.3);(11,4,184.68);(11,7,177.88);(12,5,111.81);(12,7,149.88);(13,4,51.9);(13,5,82.23);(13,6,95.26);(14,4,30.53);(15,9,76.69);(15,15,156.78);(15,16,118.54);(16,6,261.3);(16,7,263.18);(16,9,198.06);(17,6,283.32);(17,7,288.78);(18,0,361.94);(18,1,355.26);(18,2,322.12);(18,3,319.34);(18,4,318.74);	(6,3,377.29);(7,3,338.49);(7,4,342.43);(7,5,343.83);(8,3,294.33);(8,4,295.28);(8,5,297.94);(8,6,302.5);(8,7,309.03);(9,7,221.35);(9,8,241.25);(9,9,246.68);(10,6,204.26);(10,9,242.17);(10,13,75.62);(10,14,67.57);(11,3,133.3);(11,4,184.68);(11,7,177.88);(12,5,111.81);(12,7,149.88);(12,11,86.62);(12,13,98.67);(13,4,51.9);(13,5,82.23);(13,6,95.26);(14,4,30.53);(15,15,156.78);(15,16,118.54);(16,6,261.3);(16,7,263.18);(16,9,198.06);(17,6,283.32);(17,7,288.78);(18,0,361.94);(18,1,355.26);(18,2,322.12);(18,3,319.34);(18,4,318.74);(18,5,64.09);	(13,11,24.89);(15,9,76.69);
(15,12)	(14,9,74.55);(14,10,44.1);(14,11,29.47);(18,11,101.68);	(12,11,50.2);(18,8,37.88);(18,9,39.27);	(12,11,50.2);	(14,9,74.55);(14,10,44.1);(14,11,29.47);(18,8,37.88);(18,9,39.27);(18,11,101.68);
(15,13)	(10,11,42.94);(10,12,126.45);(11,12,176.42);(12,14,30.23);(14,12,62.41);(15,2,153.77);(15,3,114.79);(15,14,26.14);	(13,7,22.82);	(10,11,42.94);(13,7,22.82);	(10,12,126.45);(11,12,176.42);(12,14,30.23);(14,12,62.41);(15,2,153.77);(15,3,114.79);(15,14,26.14);
(15,14)	(10,11,22.66);(10,12,112.38);(11,12,163.87);(14,12,43.74);(15,2,141.52);(15,3,103.29);	(11,14,199.99);(12,14,27.49);(13,7,48.79);(13,10,62.93);(14,8,157.84);(14,9,129.99);(14,10,95.63);(14,11,66.71);(15,5,178.43);(15,13,26.14);(18,9,99.19);(18,10,101.08);(18,11,154.96);(18,12,171.02);	(10,11,22.66);(13,7,48.79);(13,10,62.93);(15,13,26.14);	(10,12,112.38);(11,12,163.87);(11,14,199.99);(12,14,27.49);(14,8,157.84);(14,9,129.99);(14,10,95.63);(14,11,66.71);(14,12,43.74);(15,2,141.52);(15,3,103.29);(15,5,178.43);(18,9,99.19);(18,10,101.08);(18,11,154.96);(18,12,171.02);
(15,15)	(9,7,75.87);(10,6,63.38);(10,13,83.9);(11,3,29.61);(11,4,33.01);(11,5,22.04);(11,6,30.59);(12,4,17.36);(12,5,51.55);(12,8,93.54);(12,9,117.15);(12,11,108.9);(12,13,106.07);(13,1,160.53);(13,2,105.42);(13,3,73.93);(13,4,115.06);(13,5,83.52);(13,6,92.38);(13,12,166.93);(14,3,145.51);(14,4,129.51);(15,10,126.46);(15,11,156.78);(15,16,41.72);(15,17,64.9);(15,21,79.87);(16,8,101.24);(16,9,49.65);(18,6,103.13);(18,7,108.53);(18,8,139.01);(18,9,155.7);	(6,3,235.01);(7,3,194.61);(7,4,192.94);(7,5,190.39);(8,3,148.68);(8,4,143.72);(8,5,143.35);(8,6,147.32);(8,7,155.26);(16,6,108.52);(16,7,113.43);(17,6,129.02);(17,7,136.59);(18,0,213.28);(18,1,212.74);(18,3,169.12);(18,4,164.31);	(6,3,235.01);(7,3,194.61);(7,4,192.94);(7,5,190.39);(8,3,148.68);(8,4,143.72);(8,5,143.35);(8,6,147.32);(8,7,155.26);(9,7,75.87);(10,6,63.38);(11,4,33.01);(11,5,22.04);(11,6,30.59);(12,8,93.54);(12,9,117.15);(15,21,79.87);(16,6,108.52);(16,7,113.43);(16,8,101.24);(16,9,49.65);(17,6,129.02);(17,7,136.59);(18,0,213.28);(18,1,212.74);(18,3,169.12);(18,4,164.31);(18,7,108.53);	(10,13,83.9);(11,3,29.61);(12,4,17.36);(12,5,51.55);(12,11,108.9);(12,13,106.07);(13,1,160.53);(13,2,105.42);(13,3,73.93);(13,4,115.06);(13,5,83.52);(13,6,92.38);(13,12,166.93);(14,3,145.51);(14,4,129.51);(15,10,126.46);(15,11,156.78);(15,16,41.72);(15,17,64.9);(18,6,103.13);(18,8,139.01);(18,9,155.7);
(15,16)	(9,8,141.12);(10,6,101.65);(10,13,50.26);(10,14,83.41);(11,5,52.47);(11,6,64.77);(12,4,40.2);(12,7,74.16);(12,9,131.38);(12,11,89.47);(12,13,91.28);(13,3,32.84);(13,4,82.75);(13,5,56.12);(13,6,75.44);(13,12,125.82);(13,14,85.55);(14,3,103.97);(14,4,92.86);(15,10,86.67);(15,11,118.54);(15,17,55.96);(15,21,82.26);(18,6,98.79);(18,8,104.89);	(6,3,267.27);(7,3,227.01);(7,4,228.75);(8,3,180.48);(8,4,179.37);(11,3,15.01);(11,4,74.01);(15,15,41.72);(16,6,150.21);(16,7,154.96);(17,7,178.29);(18,0,248.86);(18,1,244.85);(18,2,210.19);(18,3,204.71);	(6,3,267.27);(7,3,227.01);(7,4,228.75);(8,3,180.48);(8,4,179.37);(9,8,141.12);(10,6,101.65);(11,3,15.01);(11,4,74.01);(11,5,52.47);(11,6,64.77);(12,4,40.2);(12,7,74.16);(12,9,131.38);(12,13,91.28);(13,6,75.44);(15,15,41.72);(15,17,55.96);(15,21,82.26);(16,6,150.21);(16,7,154.96);(17,7,178.29);(18,0,248.86);(18,1,244.85);(18,2,210.19);(18,3,204.71);(18,6,98.79);	(10,13,50.26);(10,14,83.41);(12,11,89.47);(13,3,32.84);(13,4,82.75);(13,5,56.12);(13,12,125.82);(13,14,85.55);(14,3,103.97);(14,4,92.86);(15,10,86.67);(15,11,118.54);(18,8,104.89);
(15,17)		(6,3,294.99);(7,3,255.39);(7,4,251.62);(7,5,246.82);(8,3,211.47);(8,4,204.49);(8,5,200.44);(8,6,199.44);(8,7,201.56);(9,7,109.77);(10,6,91.89);(11,4,80.27);(11,7,63.42);(11,8,77.51);(12,5,21.95);(12,6,20.91);(12,7,34.85);(13,3,61.43);(15,15,64.9);(15,16,55.96);(16,6,153.38);(16,7,152.69);(16,9,89.54);(17,6,177.27);(17,7,179.76);(18,0,271.7);(18,1,273.06);(18,3,228.91);(18,4,221.14);	(6,3,294.99);(7,3,255.39);(7,4,251.62);(7,5,246.82);(8,3,211.47);(8,4,204.49);(8,5,200.44);(8,6,199.44);(8,7,201.56);(9,7,109.77);(10,6,91.89);(11,4,80.27);(11,7,63.42);(11,8,77.51);(12,6,20.91);(12,7,34.85);(15,15,64.9);(16,6,153.38);(16,7,152.69);(16,9,89.54);(17,6,177.27);(17,7,179.76);(18,0,271.7);(18,1,273.06);(18,3,228.91);(18,4,221.14);	(12,5,21.95);(13,3,61.43);(15,16,55.96);
(15,18)	(10,11,31.41);(13,10,25.89);	(13,8,29.86);(13,9,19.21);(15,19,50.23);	(13,9,19.21);(13,10,25.89);(15,19,50.23);	(10,11,31.41);(13,8,29.86);
(15,19)	(10,11,80.3);(13,9,31.29);(15,18,50.23);	(6,3,317.98);(6,4,309.89);(7,4,270.41);(7,5,259.91);(8,7,201.7);(9,8,116.54);(9,9,109.27);(12,9,17.55);(16,8,128.33);(17,7,178.47);(18,0,289.25);(18,1,297.73);	(6,3,317.98);(6,4,309.89);(7,4,270.41);(7,5,259.91);(8,7,201.7);(9,8,116.54);(9,9,109.27);(12,9,17.55);(16,8,128.33);(17,7,178.47);(18,0,289.25);(18,1,297.73);	(10,11,80.3);(13,9,31.29);(15,18,50.23);
(15,20)				
(15,21)	(12,13,44.21);	(6,3,298.59);(6,4,294.34);(7,3,259.92);(7,4,253.21);(7,5,246.1);(8,3,218.36);(8,4,208.45);(8,5,201.08);(8,6,196.56);(8,7,195.18);(9,8,114.94);(9,9,115.6);(10,6,85.28);(10,9,109.52);(11,7,55.7);(11,8,59.46);(12,6,30.7);(12,7,25.15);(15,15,79.87);(15,16,82.26);(16,6,148.1);(16,7,144.68);(16,8,123.31);(16,9,88.31);(17,6,172.77);(17,7,172.43);(18,0,272.92);(18,1,277.23);(18,3,231.71);(18,4,221.13);	(6,3,298.59);(6,4,294.34);(7,3,259.92);(7,4,253.21);(7,5,246.1);(8,3,218.36);(8,4,208.45);(8,5,201.08);(8,6,196.56);(8,7,195.18);(9,8,114.94);(9,9,115.6);(10,6,85.28);(10,9,109.52);(11,7,55.7);(11,8,59.46);(12,7,25.15);(16,6,148.1);(16,7,144.68);(16,8,123.31);(16,9,88.31);(17,6,172.77);(17,7,172.43);(18,0,272.92);(18,1,277.23);(18,3,231.71);(18,4,221.13);	(12,6,30.7);(12,13,44.21);(15,15,79.87);(15,16,82.26);
(16,6)	(9,7,45.94);(9,8,47.58);(10,6,63.6);(10,7,66.6);(10,9,75.61);(10,13,187.61);(11,3,137.27);(11,4,77.58);(11,6,94.22);(11,7,94.06);(12,4,115.14);(12,7,125.42);(12,8,137.27);(12,9,145.8);(12,11,195.78);(12,13,187.89);(13,1,266.63);(13,2,212.84);(13,3,182.2);(13,4,215.18);(13,5,182.7);(13,6,179.99);(13,11,284.69);(13,12,274.57);(13,14,235.57);(14,3,253.77);(14,4,233.16);(15,10,233.26);(15,11,261.3);(15,15,108.52);(15,16,150.21);(15,17,153.38);(15,21,148.1);(16,7,15.1);(16,8,33.52);(16,9,64.53);(18,6,171.62);(18,7,159.67);(18,8,239.65);(18,9,255.83);	(6,3,168.45);(6,4,154.64);(7,3,133.52);(7,4,116.62);(7,5,102.3);(8,3,103.05);(8,4,81.17);(8,5,62.53);(8,6,49.94);(8,7,48.26);(17,6,24.91);(17,7,28.08);(18,0,135.2);(18,1,149.69);(18,3,98.79);(18,4,78.93);	(6,3,168.45);(6,4,154.64);(7,3,133.52);(7,4,116.62);(7,5,102.3);(8,5,62.53);(8,6,49.94);(8,7,48.26);(10,9,75.61);(16,7,15.1);(17,6,24.91);(17,7,28.08);(18,0,135.2);(18,1,149.69);(18,3,98.79);(18,4,78.93);	(8,3,103.05);(8,4,81.17);(9,7,45.94);(9,8,47.58);(10,6,63.6);(10,7,66.6);(10,13,187.61);(11,3,137.27);(11,4,77.58);(11,6,94.22);(11,7,94.06);(12,4,115.14);(12,7,125.42);(12,8,137.27);(12,9,145.8);(12,11,195.78);(12,13,187.89);(13,1,266.63);(13,2,212.84);(13,3,182.2);(13,4,215.18);(13,5,182.7);(13,6,179.99);(13,11,284.69);(13,12,274.57);(13,14,235.57);(14,3,253.77);(14,4,233.16);(15,10,233.26);(15,11,261.3);(15,15,108.52);(15,16,150.21);(15,17,153.38);(15,21,148.1);(16,8,33.52);(16,9,64.53);(18,6,171.62);(18,7,159.67);(18,8,239.65);(18,9,255.83);
(16,7)	(9,7,43.15);(9,8,36.41);(9,9,52.35);(10,6,61.2);(10,8,61.99);(10,9,62.78);(10,13,189.35);(11,3,142.8);(11,4,81.09);(11,5,106.84);(11,6,95.39);(12,5,152.96);(12,9,137.32);(12,11,194.11);(12,13,185.55);(13,2,218.7);(13,3,186.21);(13,4,215.7);(13,5,183.34);(13,6,178.62);(13,11,287);(13,12,278.29);(14,3,257.85);(14,4,234.6);(15,10,235.97);(15,11,263.18);(15,15,113.43);(15,16,154.96);(15,17,152.69);(15,21,144.68);(16,8,23.22);(16,9,66.13);(18,6,167.59);(18,7,153.59);	(6,3,179.87);(6,4,164.42);(7,3,146.23);(7,4,127.81);(7,5,111.74);(8,3,117.69);(8,4,95.28);(8,5,75.24);(8,6,59.23);(8,7,51.07);(16,6,15.1);(17,6,33.8);(17,7,27.95);(18,0,145.62);(18,1,161.82);(18,3,111.47);(18,4,89.92);	(6,3,179.87);(6,4,164.42);(7,4,127.81);(7,5,111.74);(8,6,59.23);(8,7,51.07);(17,6,33.8);(17,7,27.95);(18,0,145.62);(18,1,161.82);(18,4,89.92);	(7,3,146.23);(8,3,117.69);(8,4,95.28);(8,5,75.24);(9,7,43.15);(9,8,36.41);(9,9,52.35);(10,6,61.2);(10,8,61.99);(10,9,62.78);(10,13,189.35);(11,3,142.8);(11,4,81.09);(11,5,106.84);(11,6,95.39);(12,5,152.96);(12,9,137.32);(12,11,194.11);(12,13,185.55);(13,2,218.7);(13,3,186.21);(13,4,215.7);(13,5,183.34);(13,6,178.62);(13,11,287);(13,12,278.29);(14,3,257.85);(14,4,234.6);(15,10,235.97);(15,11,263.18);(15,15,113.43);(15,16,154.96);(15,17,152.69);(15,21,144.68);(16,6,15.1);(16,8,23.22);(16,9,66.13);(18,3,111.47);(18,6,167.59);(18,7,153.59);
(16,8)	(9,7,25.7);(9,8,14.09);(9,9,33.22);(10,7,38.66);(10,8,38.79);(10,9,42.67);(11,5,90.99);(11,6,78.89);(12,4,102.81);(12,8,108.29);(12,9,114.29);(12,13,165);(13,3,171.63);(14,3,242.9);(15,19,128.33);(15,21,123.31);(16,9,51.72);(18,6,146.01);(18,7,131.09);	(6,3,201.04);(6,4,186.95);(7,3,166.33);(7,4,149.54);(7,5,134.56);(8,3,134.62);(8,4,113.99);(8,5,96.05);(8,6,81.99);(8,7,73.96);(11,3,130.83);(11,4,68.24);(15,15,101.24);(16,6,33.52);(16,7,23.22);(17,6,56.43);(17,7,50.71);(18,0,167.73);(18,1,182.36);(18,3,132.12);(18,4,112.07);	(6,3,201.04);(6,4,186.95);(7,3,166.33);(7,4,149.54);(7,5,134.56);(8,5,96.05);(8,6,81.99);(8,7,73.96);(9,9,33.22);(10,9,42.67);(16,6,33.52);(16,7,23.22);(17,6,56.43);(17,7,50.71);(18,0,167.73);(18,1,182.36);(18,3,132.12);(18,4,112.07);	(8,3,134.62);(8,4,113.99);(9,7,25.7);(9,8,14.09);(10,7,38.66);(10,8,38.79);(11,3,130.83);(11,4,68.24);(11,5,90.99);(11,6,78.89);(12,4,102.81);(12,8,108.29);(12,9,114.29);(12,13,165);(13,3,171.63);(14,3,242.9);(15,15,101.24);(15,19,128.33);(15,21,123.31);(16,9,51.72);(18,6,146.01);(18,7,131.09);
(16,9)	(9,7,26.22);(9,8,52.87);(9,9,68.64);(10,6,17.21);(10,7,32.22);(10,8,46.16);(10,9,71.54);(11,5,40.74);(11,6,29.71);(11,7,35.69);(12,7,64.49);(12,8,85.21);(12,9,101.87);(12,11,133.87);(12,13,126.95);(13,4,151.22);(13,5,118.51);(13,6,117.37);(14,4,169.34);(15,10,170.06);(15,11,198.06);(15,17,89.54);(15,21,88.31);(18,6,113.54);(18,7,106.87);	(6,3,215.47);(7,3,176.5);(7,4,167.71);(7,5,159.48);(8,3,135.06);(8,4,122.04);(8,5,113.61);(8,6,110.39);(8,7,112.76);(11,3,79.18);(11,4,16.85);(15,15,49.65);(16,6,64.53);(16,7,66.13);(16,8,51.72);(17,6,88.07);(17,7,91.78);(18,0,187.76);(18,1,194.27);(18,3,145.73);(18,4,133.78);	(6,3,215.47);(7,3,176.5);(7,4,167.71);(7,5,159.48);(8,3,135.06);(8,4,122.04);(8,5,113.61);(8,6,110.39);(8,7,112.76);(9,7,26.22);(9,8,52.87);(9,9,68.64);(10,6,17.21);(10,7,32.22);(10,8,46.16);(10,9,71.54);(12,9,101.87);(16,6,64.53);(16,7,66.13);(16,8,51.72);(17,6,88.07);(17,7,91.78);(18,0,187.76);(18,1,194.27);(18,3,145.73);(18,4,133.78);	(11,3,79.18);(11,4,16.85);(11,5,40.74);(11,6,29.71);(11,7,35.69);(12,7,64.49);(12,8,85.21);(12,11,133.87);(12,13,126.95);(13,4,151.22);(13,5,118.51);(13,6,117.37);(14,4,169.34);(15,10,170.06);(15,11,198.06);(15,15,49.65);(15,17,89.54);(15,21,88.31);(18,6,113.54);(18,7,106.87);
(17,6)	(9,7,70.82);(9,8,70.07);(9,9,85.84);(10,6,88.37);(10,7,91.41);(10,8,94.73);(10,9,96.39);(10,13,210.04);(11,3,156.79);(11,4,99.76);(11,6,117.58);(11,7,118.79);(12,4,137.28);(12,7,150.07);(12,8,162.07);(12,9,169.99);(12,11,219.73);(12,13,212.04);(13,1,284.04);(13,2,231.44);(13,3,202.86);(13,4,238.24);(13,5,205.83);(13,6,203.95);(13,11,306.33);(13,12,295.1);(14,3,274.07);(14,4,255.62);(15,9,259.33);(15,10,254.82);(15,11,283.32);(15,15,129.02);(15,17,177.27);(15,21,172.77);(16,6,24.91);(16,7,33.8);(16,8,56.43);(16,9,88.07);(17,7,17.97);(18,6,196.16);(18,7,184.31);(18,8,262.73);(18,9,279.03);	(6,3,147.48);(6,4,131.24);(7,3,114.59);(7,4,94.78);(7,5,78.27);(8,3,90.18);(8,4,65.71);(8,5,43.07);(8,6,25.56);(8,7,26.55);(18,0,112.59);(18,1,129.87);(18,3,79.13);(18,4,56.2);	(6,3,147.48);(6,4,131.24);(7,4,94.78);(7,5,78.27);(8,6,25.56);(8,7,26.55);(17,7,17.97);(18,0,112.59);(18,4,56.2);	(7,3,114.59);(8,3,90.18);(8,4,65.71);(8,5,43.07);(9,7,70.82);(9,8,70.07);(9,9,85.84);(10,6,88.37);(10,7,91.41);(10,8,94.73);(10,9,96.39);(10,13,210.04);(11,3,156.79);(11,4,99.76);(11,6,117.58);(11,7,118.79);(12,4,137.28);(12,7,150.07);(12,8,162.07);(12,9,169.99);(12,11,219.73);(12,13,212.04);(13,1,284.04);(13,2,231.44);(13,3,202.86);(13,4,238.24);(13,5,205.83);(13,6,203.95);(13,11,306.33);(13,12,295.1);(14,3,274.07);(14,4,255.62);(15,9,259.33);(15,10,254.82);(15,11,283.32);(15,15,129.02);(15,17,177.27);(15,21,172.77);(16,6,24.91);(16,7,33.8);(16,8,56.43);(16,9,88.07);(18,1,129.87);(18,3,79.13);(18,6,196.16);(18,7,184.31);(18,8,262.73);(18,9,279.03);
(17,7)	(9,7,70.56);(9,9,75.5);(10,6,88.65);(10,8,89.34);(10,9,86.19);(10,13,215.15);(11,3,165.32);(11,4,105.46);(11,6,121.44);(12,4,142.93);(12,5,178.94);(12,8,158.79);(12,9,164.17);(12,11,221.28);(12,13,212.85);(13,1,294.43);(13,2,240.83);(13,3,210.24);(13,4,242.18);(13,5,209.79);(13,6,205.8);(13,11,312.3);(13,12,302.52);(13,14,263.63);(14,3,281.82);(14,4,260.57);(15,10,261.09);(15,11,288.78);(15,15,136.59);(15,16,178.29);(15,17,179.76);(15,19,178.47);(15,21,172.43);(16,6,28.08);(16,7,27.95);(16,8,50.71);(16,9,91.78);(18,6,195.16);(18,7,181.11);(18,8,266.61);(18,9,282.66);	(6,3,159.38);(6,4,140.65);(7,3,128.81);(7,4,106.84);(7,5,87.75);(8,3,107.58);(8,4,82.78);(8,5,59.07);(8,6,37.27);(8,7,23.28);(17,6,17.97);(18,0,123.2);(18,1,143.03);(18,3,93.82);(18,4,68.91);	(6,4,140.65);(7,5,87.75);(8,7,23.28);(18,0,123.2);	(6,3,159.38);(7,3,128.81);(7,4,106.84);(8,3,107.58);(8,4,82.78);(8,5,59.07);(8,6,37.27);(9,7,70.56);(9,9,75.5);(10,6,88.65);(10,8,89.34);(10,9,86.19);(10,13,215.15);(11,3,165.32);(11,4,105.46);(11,6,121.44);(12,4,142.93);(12,5,178.94);(12,8,158.79);(12,9,164.17);(12,11,221.28);(12,13,212.85);(13,1,294.43);(13,2,240.83);(13,3,210.24);(13,4,242.18);(13,5,209.79);(13,6,205.8);(13,11,312.3);(13,12,302.52);(13,14,263.63);(14,3,281.82);(14,4,260.57);(15,10,261.09);(15,11,288.78);(15,15,136.59);(15,16,178.29);(15,17,179.76);(15,19,178.47);(15,21,172.43);(16,6,28.08);(16,7,27.95);(16,8,50.71);(16,9,91.78);(17,6,17.97);(18,1,143.03);(18,3,93.82);(18,4,68.91);(18,6,195.16);(18,7,181.11);(18,8,266.61);(18,9,282.66);
